byweek,nlabel,platform,product,manufacturer,model,price,ads,in_stock,weight,reviews,rating,calc_rank,calc_inven,calc_promo,calc_ship
01,"WMTHyper Tough 6.0-Amp 1/2-Inch Corded Hammer Drill, DL1137Hyper Tough",WMT,"Hyper Tough 6.0-Amp 1/2-Inch Corded Hammer Drill, DL1137",Hyper Tough,DL1137,24.84,0.0,1.0,4.96,79.0,3.9,7.0,5.0,1.0,2.0
01,"WMTBOSTITCH 18-Volt Lithium-Ion 2 Tool Combo Kit, BTCK411L2BOSTITCH",WMT,"BOSTITCH 18-Volt Lithium-Ion 2 Tool Combo Kit, BTCK411L2",BOSTITCH,BTCK411L2,128.0,0.0,1.0,9.9,10.5,3.6,10.0,3.0,1.0,2.0
01,"WMTBLACK+DECKER 20-Volt MAX* Lithium-Ion Drill-Driver, LDX120CBLACK+DECKER",WMT,"BLACK+DECKER 20-Volt MAX* Lithium-Ion Drill-Driver, LDX120C",BLACK+DECKER,LDX120C,61.4,0.0,1.0,3.4,84.0,4.5,8.5,12.0,1.0,7.0
01,"WMTBEAUDENS 20V Cordless Drill Driver with 2000mAh Lithium-ion Battery, Lightweight and 61pcs Bits, 21+1 Torque Setting and Variable Speed for Home and DIY, 3/8 inches Quick Release ChuckBEAUDENS",WMT,"BEAUDENS 20V Cordless Drill Driver with 2000mAh Lithium-ion Battery, Lightweight and 61pcs Bits, 21+1 Torque Setting and Variable Speed for Home and DIY, 3/8 inches Quick Release Chuck",BEAUDENS,8520S-200Li+ CBA1701+ XZ1800-1500GL,53.32333333333333,0.0,1.0,5.29,8.333333333333334,4.766666666666667,15.666666666666666,12.0,1.0,7.0
01,"WMTBLACK+DECKER 3/8-Inch 5.2 Amp Corded Drill-Driver, DR260CBLACK+DECKER",WMT,"BLACK+DECKER 3/8-Inch 5.2 Amp Corded Drill-Driver, DR260C",BLACK+DECKER,DR260C,25.84,0.0,1.0,,16.0,4.4,10.0,12.0,1.0,7.0
01,"WMTACDelco ARD12126S1 12V Lithium-Ion Cordless 2-Speed 3/8” Drill Driver Kit (10 Bits, Battery, Charger, Tool case)ACDelco",WMT,"ACDelco ARD12126S1 12V Lithium-Ion Cordless 2-Speed 3/8” Drill Driver Kit (10 Bits, Battery, Charger, Tool case)",ACDelco,ARD12126S1,29.99,0.0,1.0,,5.0,4.8,11.5,12.0,0.0,7.0
01,"WMTPORTER CABLE 20-Volt Max 1/2-Inch Lithium-Ion Compact Cordless Drill, PCC601LBPORTER-CABLE",WMT,"PORTER CABLE 20-Volt Max 1/2-Inch Lithium-Ion Compact Cordless Drill, PCC601LB",PORTER-CABLE,PCC601LB,77.47,0.0,1.0,5.22,29.0,4.7,11.5,12.0,1.0,7.0
01,"WMTBLACK+DECKER 20-Volt MAX* Matrix Lithium Cordless Drill, BDCDMT120CBLACK+DECKER",WMT,"BLACK+DECKER 20-Volt MAX* Matrix Lithium Cordless Drill, BDCDMT120C",BLACK+DECKER,BDCDMT120C,77.99,0.0,1.0,4.25,33.0,4.8,16.5,12.0,0.0,2.0
01,WMTPorter-Cable PCC601 20-Volt Lithium-Ion 1/2 in. Cordless Driver Drill (Bare Tool)PORTER-CABLE,WMT,Porter-Cable PCC601 20-Volt Lithium-Ion 1/2 in. Cordless Driver Drill (Bare Tool),PORTER-CABLE,PCC601,45.9,0.0,1.0,,0.0,0.0,15.0,12.0,1.0,7.0
01,WMTYescom 52CC 1.7HP 2 Stroke Gas Powered T-Post Driver Petrol Pile Hammer Fence Garden EPA CertifiedYescom,WMT,Yescom 52CC 1.7HP 2 Stroke Gas Powered T-Post Driver Petrol Pile Hammer Fence Garden EPA Certified,Yescom,08PDH005-PD52CC-02,289.95,0.0,1.0,43.0,2.0,4.0,14.5,12.0,1.0,7.0
01,"WMTWORX 20-Volt Max* Power Share, Switchdriver Drill-Driver, 1/4-Inch Hex Quick-Change Chuck, (2) 1, WX176L,WORX",WMT,"WORX 20-Volt Max* Power Share, Switchdriver Drill-Driver, 1/4-Inch Hex Quick-Change Chuck, (2) 1, WX176L,",WORX,WX176L,73.79,0.0,1.0,3.1,1008.5,4.7,19.0,10.0,1.0,7.0
01,"WMTSKIL 6445-04 1/2"" 7A Corded Hammer DrillSKIL",WMT,"SKIL 6445-04 1/2"" 7A Corded Hammer Drill",SKIL,6445-04,38.45,0.0,1.0,5.75,24.0,4.7,16.5,10.0,1.0,2.0
01,"WMTPink Power PP182 18V Cordless Drill Driver Set for Women - Tool Case, 18 Volt Electric Drill, Charger and 2 BatteriesPink Power",WMT,"Pink Power PP182 18V Cordless Drill Driver Set for Women - Tool Case, 18 Volt Electric Drill, Charger and 2 Batteries",Pink Power,PP182,59.99,0.0,1.0,3.5,11.0,4.8,19.0,12.0,1.0,7.0
01,WMTBlack & Decker BDCDMT120C Black & Decker MATRIX 20V MAX Lithium Drill/Driver - Driver Drill - 0.38&quot; ChuckBLACK+DECKER,WMT,Black & Decker BDCDMT120C Black & Decker MATRIX 20V MAX Lithium Drill/Driver - Driver Drill - 0.38&quot; Chuck,BLACK+DECKER,,74.78,0.0,0.0,5.0,20.0,4.7,21.0,0.0,1.0,7.0
01,WMTBlack &amp; Decker LDX120C 20-Volt MAX Lithium-Ion Cordless Drill/DriverBlack &amp; Decker,WMT,Black &amp; Decker LDX120C 20-Volt MAX Lithium-Ion Cordless Drill/Driver,Black &amp; Decker,,79.56,0.0,1.0,,23.0,4.5,21.0,12.0,0.5,7.0
01,"WMTBLACK+DECKER 20-Volt MAX* Lithium-Ion Drill-Driver And 66-Piece Project Kit, LDX120PKBLACK+DECKER",WMT,"BLACK+DECKER 20-Volt MAX* Lithium-Ion Drill-Driver And 66-Piece Project Kit, LDX120PK",BLACK+DECKER,LDX120PK,73.23,0.0,1.0,9.6,79.0,4.8,21.0,2.0,1.0,2.0
01,WMTBLACK+DECKER LDX120PK 20-Volt MAX Lithium-Ion Drill and Project KitBLACK+DECKER,WMT,BLACK+DECKER LDX120PK 20-Volt MAX Lithium-Ion Drill and Project Kit,BLACK+DECKER,LDX120PK,117.43,0.0,1.0,9.55,0.0,,21.0,12.0,1.0,4.0
01,WMTBlack & Decker BDKLDX120PKM 20-Volt MAX Lithium-Ion Drill and Project Kit Black & Decker LDX120PK 20-Volt MAX Lithium-Ion Drill and Project KitBLACK+DECKER,WMT,Black & Decker BDKLDX120PKM 20-Volt MAX Lithium-Ion Drill and Project Kit Black & Decker LDX120PK 20-Volt MAX Lithium-Ion Drill and Project Kit,BLACK+DECKER,,119.94,0.0,1.0,,3.0,5.0,21.0,12.0,1.0,7.0
01,WMTCRAFTSMAN V20 Cordless Drill/Driver Kit (CMCD700C1)CRAFTSMAN,WMT,CRAFTSMAN V20 Cordless Drill/Driver Kit (CMCD700C1),CRAFTSMAN,CMCD700C1,74.95,0.0,1.0,,0.0,,21.0,12.0,0.0,7.0
01,"WMTBLACK+DECKER 8-Volt MAX* Lithium-Ion Cordless Drill, BDCD8CBLACK+DECKER",WMT,"BLACK+DECKER 8-Volt MAX* Lithium-Ion Cordless Drill, BDCD8C",BLACK+DECKER,BDCD8C,29.99,0.0,1.0,2.2,21.0,4.5,21.0,12.0,0.0,7.0
01,"WMTWORX 20-Volt Max* Power Share, Switchdriver Drill-Driver With 67-Piece Accessory Kit, Hex Quick, WX176L.1,WORX",WMT,"WORX 20-Volt Max* Power Share, Switchdriver Drill-Driver With 67-Piece Accessory Kit, Hex Quick, WX176L.1,",WORX,WX176L.1,193.45999999999998,0.0,1.0,2.9,745.0,4.8,21.0,12.0,0.0,7.0
01,"WMTWORX 20-Volt Switchdriver Bare Tool WX176L.9 ( No Battery, No Charger Included )WORX",WMT,"WORX 20-Volt Switchdriver Bare Tool WX176L.9 ( No Battery, No Charger Included )",WORX,WX176L.9,48.1,0.0,1.0,2.5,169.0,4.7,21.0,12.0,1.0,7.0
01,WMTWORX WX176L 20V Switchdriver 2-in-1 Cordless Drill and Driver with Rotating Dual Chucks and 2-Speed Motor with Precise Electronic Torque ControlWORX,WMT,WORX WX176L 20V Switchdriver 2-in-1 Cordless Drill and Driver with Rotating Dual Chucks and 2-Speed Motor with Precise Electronic Torque Control,WORX,WX176L,129.99,0.0,1.0,,0.0,,21.0,12.0,0.0,7.0
01,"WMTBlack & Decker DR260C 5.2-Amp Drill/Driver, 3/8-InchBLACK+DECKER",WMT,"Black & Decker DR260C 5.2-Amp Drill/Driver, 3/8-Inch",BLACK+DECKER,1223-0876,33.73,0.0,0.0,,0.0,,21.0,0.0,1.0,7.0
01,"WMTBLACK+DECKER 12-Volt MAX* Lithium Drill And 59-Piece Project Kit, BDCDD12PKBLACK+DECKER",WMT,"BLACK+DECKER 12-Volt MAX* Lithium Drill And 59-Piece Project Kit, BDCDD12PK",BLACK+DECKER,BDCDD12PK,63.84,0.0,1.0,7.6,1.0,5.0,21.0,12.0,1.0,7.0
01,"AMZNDEWALT 20V MAX Cordless Drill Combo Kit, 10-Tool (DCK1020D2)DEWALT",AMZN,"DEWALT 20V MAX Cordless Drill Combo Kit, 10-Tool (DCK1020D2)",DEWALT,DCK1020D2,76.99,0.0,0.0,46.1,185.0,4.6,21.0,18.5,0.0,2.0
01,AMZNDEWALT DCK1020D2 20V Combo Kit with Titanium Speed Tip Drill Bit SetDEWALT,AMZN,DEWALT DCK1020D2 20V Combo Kit with Titanium Speed Tip Drill Bit Set,DEWALT,,514.98,0.0,1.0,,,,21.0,30.0,0.0,7.0
01,AMZNDEWALT DCD777C2 20V Max Lithium-Ion Brushless Compact Drill DriverDEWALT,AMZN,DEWALT DCD777C2 20V Max Lithium-Ion Brushless Compact Drill Driver,DEWALT,DCD777C2,114.475,0.0,0.0,5.69,1578.5,4.7,21.0,0.0,0.5,2.0
01,"AMZNBosch 11255VSR-GWS8 1"" SDS-plus Bulldog Xtreme Rotary Hammer with 4-1/2"" Small Angle Grinder, BlueBosch",AMZN,"Bosch 11255VSR-GWS8 1"" SDS-plus Bulldog Xtreme Rotary Hammer with 4-1/2"" Small Angle Grinder, Blue",Bosch,11255VSR-GWS8,132.98000000000002,0.0,0.0,17.5,242.0,4.65,21.0,0.0,0.0,2.0
01,AMZNDEWALT DCK277C2 20V MAX Compact Brushless Drill and Impact Combo KitDEWALT,AMZN,DEWALT DCK277C2 20V MAX Compact Brushless Drill and Impact Combo Kit,DEWALT,DCK277C2,179.0,0.0,1.0,8.7,657.5,4.7,21.0,22.0,1.0,2.0
01,"AMZNDEWALT 20V MAX XR Cordless Drill Combo Kit, Brushless, 2-Tool (DCK283D2)DEWALT",AMZN,"DEWALT 20V MAX XR Cordless Drill Combo Kit, Brushless, 2-Tool (DCK283D2)",DEWALT,DCK283D2,234.06,0.0,0.0,9.45,268.0,4.7,21.0,3.0,0.0,2.0
01,AMZNDeWalt Bit Holder for 20V Max Impact Driver/Drill DCF885 DCF885C2 DCF885L2DEWALT,AMZN,DeWalt Bit Holder for 20V Max Impact Driver/Drill DCF885 DCF885C2 DCF885L2,DEWALT,DCF885C2,8.29,0.0,0.0,0.8,88.0,3.9,21.0,3.0,0.0,2.0
01,"AMZNDEWALT 20V MAX Cordless Drill Impact Driver Kit, 1/4-Inch (DCF885C2)DEWALT",AMZN,"DEWALT 20V MAX Cordless Drill Impact Driver Kit, 1/4-Inch (DCF885C2)",DEWALT,DEWDCF885C2,139.55,0.0,1.0,7.45,158.0,4.5,21.0,30.0,0.0,7.0
01,"AMZNDEWALT 20V MAX XR Impact Wrench Kit, Brushless, High Torque, Detent Pin Anvil, 1/2-Inch (DCF899M1)DEWALT",AMZN,"DEWALT 20V MAX XR Impact Wrench Kit, Brushless, High Torque, Detent Pin Anvil, 1/2-Inch (DCF899M1)",DEWALT,DCF899M1,249.0,0.0,1.0,10.5,296.5,4.7,21.0,3.0,0.5,2.0
01,"AMZNDEWALT 20V MAX Combo Kit, Compact 6-Tool (DCK620D2)DEWALT",AMZN,"DEWALT 20V MAX Combo Kit, Compact 6-Tool (DCK620D2)",DEWALT,DCK620D2,369.0,0.0,0.0,28.6,56.0,4.5,21.0,0.0,1.0,2.0
01,AMZNDEWALT DCK620D2 20V MA Compact 6-Tool Combo Kit and Circular SawDEWALT,AMZN,DEWALT DCK620D2 20V MA Compact 6-Tool Combo Kit and Circular Saw,DEWALT,,76.99,0.0,0.0,,,,21.0,11.0,0.0,7.0
01,"AMZNDEWALT 20V MAX Cordless Drill Combo Kit, 2-Tool (DCK240C2)DEWALT",AMZN,"DEWALT 20V MAX Cordless Drill Combo Kit, 2-Tool (DCK240C2)",DEWALT,DCK240C2,139.0,0.0,1.0,9.04,2370.0,4.6,3.5,30.0,0.0,2.0
01,"AMZNBLACK+DECKER 20V MAX Cordless Drill Combo Kit, 4-Tool (BD4KITCDCRL)BLACK+DECKER",AMZN,"BLACK+DECKER 20V MAX Cordless Drill Combo Kit, 4-Tool (BD4KITCDCRL)",BLACK+DECKER,BD4KITCDCRL,122.62,0.0,0.0,14.9,561.0,4.55,21.0,0.0,0.0,2.0
01,"AMZNPORTER-CABLE 20V MAX Cordless Drill Combo Kit, 8-Tool (PCCK6118)PORTER-CABLE",AMZN,"PORTER-CABLE 20V MAX Cordless Drill Combo Kit, 8-Tool (PCCK6118)",PORTER-CABLE,PCCK6118,373.43,0.0,1.0,31.3,93.0,4.5,21.0,30.0,1.0,2.0
01,AMZNSpyder 600887 13 piece Bi-metal hole saw kitSpyder,AMZN,Spyder 600887 13 piece Bi-metal hole saw kit,Spyder,600887,72.65,0.0,0.0,4.75,6.0,4.8,21.0,2.0,0.0,2.0
01,AMZNDEWALT DCK278C2 ATOMIC 20-Volt MAX Lithium-Ion Brushless Cordless Compact Drill/Impact Combo KitDEWALT,AMZN,DEWALT DCK278C2 ATOMIC 20-Volt MAX Lithium-Ion Brushless Cordless Compact Drill/Impact Combo Kit,DEWALT,DCK278C2,169.99,0.0,0.0,8.15,136.5,4.7,21.0,6.5,1.0,2.0
01,AMZNDEWALT DCD708C2 Atomic 20V Max Lithium-Ion Brushless Cordless Compact 1/2 Inch Drill Driver KitDEWALT,AMZN,DEWALT DCD708C2 Atomic 20V Max Lithium-Ion Brushless Cordless Compact 1/2 Inch Drill Driver Kit,DEWALT,DCD708C2,117.05,0.0,0.0,5.77,84.0,4.9,21.0,0.0,0.0,2.0
01,AMZNMilwaukee 2691-22 18-Volt Compact Drill and Impact Driver Combo KitMilwaukee,AMZN,Milwaukee 2691-22 18-Volt Compact Drill and Impact Driver Combo Kit,Milwaukee,2691-22,29.99,0.0,0.0,9.9,794.5,4.55,21.0,12.0,1.0,7.0
01,AMZNMilwaukee 2691-22 18-Volt Compact Drill and Impact Driver Combo Kit (Renewed)Amazon Renewed,AMZN,Milwaukee 2691-22 18-Volt Compact Drill and Impact Driver Combo Kit (Renewed),Amazon Renewed,2691-22-cr,173.84,0.0,0.0,10.15,,,21.0,10.0,0.0,7.0
01,AMZNDEWALT DCF809C1 Atomic 20V Max Lithium-Ion Brushless Cordless Compact 1/4 In. Impact Driver Kit W/ 1 BatteryDEWALT,AMZN,DEWALT DCF809C1 Atomic 20V Max Lithium-Ion Brushless Cordless Compact 1/4 In. Impact Driver Kit W/ 1 Battery,DEWALT,DCF809C1,14.99,0.0,1.0,4.79,25.0,4.6,21.0,30.0,0.0,7.0
01,AMZNMilwaukee Electric Tools 2997-22 Hammer Drill/Impact Driver KitMilwaukee,AMZN,Milwaukee Electric Tools 2997-22 Hammer Drill/Impact Driver Kit,Milwaukee,2997-22,288.58,0.0,1.0,16.9,466.0,4.6,21.0,15.5,0.0,7.0
01,AMZNMilwaukee 2997-22PO M18 Fuel 18 Volt lithium-Ion Cordless Brushless Impacte Driver and Hammer Drill Combo Kit with Packout CaseMilwaukee,AMZN,Milwaukee 2997-22PO M18 Fuel 18 Volt lithium-Ion Cordless Brushless Impacte Driver and Hammer Drill Combo Kit with Packout Case,Milwaukee,2997-22PO,359.97,0.0,1.0,17.15,17.0,4.5,21.0,30.0,1.0,2.0
01,AMZNMilwaukee 2850-21P SB M18 Compact Brushless Cordless 0.25 Inch Impact Driver Kit with 1 BatteryMilwaukee,AMZN,Milwaukee 2850-21P SB M18 Compact Brushless Cordless 0.25 Inch Impact Driver Kit with 1 Battery,Milwaukee,2850-21P,112.0,0.0,0.0,2.2,1.0,5.0,21.0,0.0,0.0,2.0
01,"AMZNDEWALT 20V MAX Cordless Drill Combo Kit, 2-Tool (DCK287D1M1)DEWALT",AMZN,"DEWALT 20V MAX Cordless Drill Combo Kit, 2-Tool (DCK287D1M1)",DEWALT,DCK287D1M1,44.99,0.0,0.0,10.4,30.0,4.7,21.0,10.0,0.0,2.0
01,"AMZNRidgid R9205 Gen5X 18V Lithium Ion Cordless Hammer Drill and Impact Driver Kit (Includes 2 x 18V Batteries, Charger, and Bag)RIDGID",AMZN,"Ridgid R9205 Gen5X 18V Lithium Ion Cordless Hammer Drill and Impact Driver Kit (Includes 2 x 18V Batteries, Charger, and Bag)",RIDGID,R9205,222.0,0.0,0.0,13.05,44.0,3.6,21.0,0.0,0.0,2.0
01,AMZNMilwaukee - 48-32-4079 - SHOCKWAVE Impact Duty Steel Drill and Driver Bit Set - 145-PieceMilwaukee,AMZN,Milwaukee - 48-32-4079 - SHOCKWAVE Impact Duty Steel Drill and Driver Bit Set - 145-Piece,Milwaukee,48-32-4079,40.0,0.0,0.0,3.8,3.0,4.5,21.0,0.0,0.0,2.0
01,AMZNMilwaukee 2497-22 M12 12V Cordless Lithium-Ion 2-Tool Combo Kit Hammer Drill & Impact DriverMilwaukee,AMZN,Milwaukee 2497-22 M12 12V Cordless Lithium-Ion 2-Tool Combo Kit Hammer Drill & Impact Driver,Milwaukee,2497-22,219.99,0.0,0.0,8.9,47.0,4.4,21.0,0.0,0.0,2.0
01,AMZNMilwaukee 2497-22 M12 12-Volt Cordless Lithium-Ion 2Tool Combo Kit Hammer DrillMilwaukee,AMZN,Milwaukee 2497-22 M12 12-Volt Cordless Lithium-Ion 2Tool Combo Kit Hammer Drill,Milwaukee,,39.99,0.0,0.0,8.9,,,21.0,0.0,0.0,7.0
01,AMZNMilwaukee 48-89-4631 Kit Tin Shockwave (23-Piece)Milwaukee,AMZN,Milwaukee 48-89-4631 Kit Tin Shockwave (23-Piece),Milwaukee,48-89-4631,35.05,0.0,0.0,1.46,103.0,4.5,21.0,0.0,0.0,2.0
01,"AMZNMilwaukee 48-89-4631 Shockwave Drill Bit Set, Titanium, 135 degMilwaukee Electric Tool",AMZN,"Milwaukee 48-89-4631 Shockwave Drill Bit Set, Titanium, 135 deg",Milwaukee Electric Tool,,37.46,0.0,0.0,1.1,1.0,5.0,21.0,10.0,1.0,2.0
01,AMZNMakita XT801X1 18V LXT Lithium-Ion Cordless 8-Piece Combo Kit (3 Ah)Makita,AMZN,Makita XT801X1 18V LXT Lithium-Ion Cordless 8-Piece Combo Kit (3 Ah),Makita,XT801X1,495.92,0.0,0.0,40.0,,,21.0,0.0,0.0,7.0
01,AMZNDEWALT DCD709C2 Atomic 20V Max Lithium-Ion Brushless Cordless Compact 1/2 In. Hammer Drill Kit W/ 2 BatteriesDEWALT,AMZN,DEWALT DCD709C2 Atomic 20V Max Lithium-Ion Brushless Cordless Compact 1/2 In. Hammer Drill Kit W/ 2 Batteries,DEWALT,DCD709C2,29.99,0.0,1.0,5.91,8.0,5.0,21.0,30.0,0.0,2.0
01,"AMZNMilwaukee 2892-22CT M18 Compact Brushless 2-Tool Combo Kit, Drill Driver/Impact DriverMilwaukee",AMZN,"Milwaukee 2892-22CT M18 Compact Brushless 2-Tool Combo Kit, Drill Driver/Impact Driver",Milwaukee,2892-22CT,192.995,0.0,0.0,9.55,6.0,4.4,21.0,0.0,0.0,2.0
01,"AMZNMilwaukee 2892-22CTPO M18 Drill/Driver, Impact Driver, Packout Tool Box w/Batteries and ChargerMilwaukee",AMZN,"Milwaukee 2892-22CTPO M18 Drill/Driver, Impact Driver, Packout Tool Box w/Batteries and Charger",Milwaukee,,249.99,0.0,0.0,18.0,1.0,5.0,21.0,1.0,0.0,7.0
01,AMZNRIDGID TOOL COMPANY R9652 18V Tool Combo Kit (5 Piece)RIDGID,AMZN,RIDGID TOOL COMPANY R9652 18V Tool Combo Kit (5 Piece),RIDGID,R9652,340.3,0.0,0.0,33.3,36.0,4.1,21.0,3.0,0.0,2.0
01,"AMZNHyper Tough AQ75034G, HT Charge 20V MAX Lithium Ion Cordless Drill/DriverHyper Tough",AMZN,"Hyper Tough AQ75034G, HT Charge 20V MAX Lithium Ion Cordless Drill/Driver",Hyper Tough,AQ75034G,36.15,0.0,0.0,,,,21.0,0.0,0.0,7.0
01,AMZNBLACK+DECKER GC1801 18-Volt Drill/DriverBLACK+DECKER,AMZN,BLACK+DECKER GC1801 18-Volt Drill/Driver,BLACK+DECKER,GC1801,46.97,0.0,0.0,4.15,82.0,4.3,21.0,0.0,0.0,2.0
01,AMZNBlack & Decker GC1801 18-Volt NiCad Drill/DriverBlack & Decker,AMZN,Black & Decker GC1801 18-Volt NiCad Drill/Driver,Black & Decker,GC1801,36.39,0.0,0.0,4.35,,,21.0,0.0,0.0,7.0
01,AMZNHyper Tough DL1137 6.0 Amp Hammer DrillHyper Tough,AMZN,Hyper Tough DL1137 6.0 Amp Hammer Drill,Hyper Tough,DL1137,37.09,0.0,0.0,4.43,2.0,5.0,21.0,7.0,0.0,2.0
01,"AMZNBLACK+DECKER 20V MAX Cordless Drill / Driver, 3/8-Inch (LDX120C)BLACK+DECKER",AMZN,"BLACK+DECKER 20V MAX Cordless Drill / Driver, 3/8-Inch (LDX120C)",BLACK+DECKER,LDX120C,46.4,0.0,1.0,3.4,6093.0,4.5,2.5,30.0,0.0,2.0
01,"AMZNBLACK+DECKER Corded Drill, 5.2-Amp, 3/8-Inch (DR260C)BLACK+DECKER",AMZN,"BLACK+DECKER Corded Drill, 5.2-Amp, 3/8-Inch (DR260C)",BLACK+DECKER,DR260C,22.94,0.0,1.0,3.55,907.5,4.4,15.0,3.0,1.0,2.0
01,AMZNBLACK+DECKER DR260C 5.5 Amp 3/8 Drill/Driver. (Renewed)Amazon Renewed,AMZN,BLACK+DECKER DR260C 5.5 Amp 3/8 Drill/Driver. (Renewed),Amazon Renewed,DR260C-cr,21.79,0.0,0.0,3.5,11.0,4.1,21.0,1.0,0.0,2.0
01,"AMZNACDelco ARD12126S1 12V Lithium-Ion Cordless 2-Speed 3/8” Drill Driver Kit (10 Bits, Battery, Charger, Tool case)ACDelco",AMZN,"ACDelco ARD12126S1 12V Lithium-Ion Cordless 2-Speed 3/8” Drill Driver Kit (10 Bits, Battery, Charger, Tool case)",ACDelco,ARD12126S1,29.99,0.0,1.0,5.38,52.0,4.3,21.0,30.0,0.0,7.0
01,AMZNPORTER-CABLE PCC601LB 20V Max 1/2-Inch Lithium Ion Drill/DriverPORTER-CABLE,AMZN,PORTER-CABLE PCC601LB 20V Max 1/2-Inch Lithium Ion Drill/Driver,PORTER-CABLE,PCC601LB,77.4,0.0,0.0,6.1,123.0,4.5,21.0,1.5,0.0,2.0
01,AMZNBLACK+DECKER 20V MAX Matrix Cordless Drill/Driver (BDCDMT120C)BLACK+DECKER,AMZN,BLACK+DECKER 20V MAX Matrix Cordless Drill/Driver (BDCDMT120C),BLACK+DECKER,BDCDMT120C,50.79,0.5,1.0,4.1,655.5,4.6,21.0,30.0,1.0,2.0
01,AMZNBlack + Decker Matrix BDCDMT120C Drill Driver Attachment (Attachment Only - Bulk Packaging) (2-PACK DRILL/DRIVER)Exclusive ExpressUSA TM. Black & Decker Bundle,AMZN,Black + Decker Matrix BDCDMT120C Drill Driver Attachment (Attachment Only - Bulk Packaging) (2-PACK DRILL/DRIVER),Exclusive ExpressUSA TM. Black & Decker Bundle,BDCDMT120C,27.0,0.0,1.0,,12.0,4.9,21.0,24.5,0.0,7.0
01,"AMZNPorter Cable PCC601 PCC601B 1/2"" 20V MAX Lithium Ion Drill Driver (Tool Only)PORTER-CABLE",AMZN,"Porter Cable PCC601 PCC601B 1/2"" 20V MAX Lithium Ion Drill Driver (Tool Only)",PORTER-CABLE,PCC601,33.45,0.0,0.0,3.05,157.0,4.4,21.0,14.0,1.0,7.0
01,AMZNWORX WX176L 20V Switchdriver 2-in-1 Cordless Drill and Driver with Rotating Dual Chucks and 2-Speed Motor with Precise Electronic Torque ControlWORX,AMZN,WORX WX176L 20V Switchdriver 2-in-1 Cordless Drill and Driver with Rotating Dual Chucks and 2-Speed Motor with Precise Electronic Torque Control,WORX,WX176L,73.79,0.0,1.0,4.81,612.0,4.6,14.0,3.0,1.0,2.0
01,AMZNWORX WX176L.9 20V Switchdriver 2-in-1 Cordless Drill and Driver Tool Only with Rotating Dual Chucks and 2-Speed Motor with Precise Electronic Torque Control (Tool Only)WORX,AMZN,WORX WX176L.9 20V Switchdriver 2-in-1 Cordless Drill and Driver Tool Only with Rotating Dual Chucks and 2-Speed Motor with Precise Electronic Torque Control (Tool Only),WORX,WX176L.9,48.1,0.0,1.0,2.6,74.0,4.5,21.0,3.0,0.0,2.0
01,AMZNWORX WX176L.1 Switchdriver 2-in-1 Cordless Drill and Driver with Rotating Dual Chucks and 2-Speed Motor with Precise Electronic Torque Control Kit (67 Piece)WORX,AMZN,WORX WX176L.1 Switchdriver 2-in-1 Cordless Drill and Driver with Rotating Dual Chucks and 2-Speed Motor with Precise Electronic Torque Control Kit (67 Piece),WORX,WX176L.1,159.99,0.0,1.0,10.56,89.0,4.6,21.0,30.0,0.0,2.0
01,AMZNSKIL 6445-04 7.0 Amp 1/2 In. Hammer DrillSKIL,AMZN,SKIL 6445-04 7.0 Amp 1/2 In. Hammer Drill,SKIL,6445-04,38.45,0.0,1.0,5.75,494.0,4.4,21.0,3.0,1.0,2.0
01,AMZNSkil 6445-04 7.0 Amp 1/2 in. Hammer Drill (Renewed)Amazon Renewed,AMZN,Skil 6445-04 7.0 Amp 1/2 in. Hammer Drill (Renewed),Amazon Renewed,,36.53,0.0,0.0,,,,21.0,4.0,0.0,2.0
01,"AMZNPink Power Drill PP182 18V Cordless Electric Drill Driver Set for Women - Tool Case, 18 Volt Drill, Charger and 2 BatteriesPink Power",AMZN,"Pink Power Drill PP182 18V Cordless Electric Drill Driver Set for Women - Tool Case, 18 Volt Drill, Charger and 2 Batteries",Pink Power,PP182,59.99,0.0,1.0,8.7,584.0,4.3,21.0,30.0,0.0,2.0
01,AMZNPink Power PP182LI 18VPink Power,AMZN,Pink Power PP182LI 18V,Pink Power,PP182LI,64.99,0.0,1.0,5.5,71.0,4.6,21.0,30.0,0.0,2.0
01,"AMZNPink Power Drill PP182 18V Cordless Electric Drill Driver Set for Women - Tool Case, 18 Volt Drill, Charger and 2 Batteries (Certified Refurbished)Amazon Renewed",AMZN,"Pink Power Drill PP182 18V Cordless Electric Drill Driver Set for Women - Tool Case, 18 Volt Drill, Charger and 2 Batteries (Certified Refurbished)",Amazon Renewed,PP182-cr,54.99,0.0,0.0,7.8,,,21.0,3.0,0.0,2.0
01,"AMZNAvid Power 20V MAX Lithium Ion Cordless Drill, Power Drill Set with 3/8 inches Keyless Chuck, Variable Speed, 16 Position and 22pcs Drill/Driver BitsAvid Power",AMZN,"Avid Power 20V MAX Lithium Ion Cordless Drill, Power Drill Set with 3/8 inches Keyless Chuck, Variable Speed, 16 Position and 22pcs Drill/Driver Bits",Avid Power,"1    MW316
Name: Item model number, dtype: object",39.99,1.0,1.0,3.6,707.0,4.4,7.0,80.0,0.0,7.0
