weight,reviews,rating,calc_rank,calc_inven,calc_promo,calc_ship
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
5.0,1.0,1.0,15.0,12.0,0.0,2.0
,,,,,,
2.65,418.75,4.5,11.0,12.25,0.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
1.73,58.2,4.66334,5.6,4.0,1.0,2.0
4.145,22.0,4.7,11.0,12.0,0.0,7.0
,,,,,,
5.05,1.0,5.0,20.0,12.0,1.0,2.0
,,,,,,
,,,,,,
4.32,382.0,4.6,21.0,0.0,1.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
22.0,43.0,4.3488,5.0,1.0,1.0,7.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
2.55,581.0,4.8,18.0,7.0,0.0,2.0
,,,,,,
6.7,299.1666666666667,4.741133333333333,12.833333333333334,11.0,1.0,2.0
11.3,543.75,4.7,21.0,16.5,1.0,2.0
1150.0,210.0,4.8,21.0,12.0,0.0,7.0
0.1,210.0,4.8,21.0,12.0,0.0,7.0
,,,,,,
2.1,113.25,4.55,10.5,5.0,1.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
4.4,2.0,4.5,1.0,0.0,0.0,7.0
2.2,8.0,4.0,15.0,0.0,0.0,7.0
,,,,,,
,,,,,,
,,,,,,
15.9,6.0,5.0,5.0,0.0,0.0,7.0
,,,,,,
,,,,,,
4.2,49.0,4.4286,7.0,1.0,0.0,2.0
2.26,3.0,3.6667,12.0,0.0,0.0,7.0
3.4,28.0,4.5,16.0,0.0,0.0,7.0
1.4,13.0,4.6923,20.0,0.0,0.0,7.0
4.4,4.0,4.8,21.0,0.0,0.0,2.0
4.2,165.0,4.6,21.0,2.0,0.0,2.0
8.25,80.0,4.6,21.0,0.0,0.0,2.0
4.4,14.0,4.571,21.0,2.0,0.0,7.0
2.8,40.0,4.875,5.4,8.4,1.0,2.0
2.6,46.0,4.7391,7.4,4.0,1.0,2.0
3.4799999999999995,86.0,4.7442,10.2,2.0,1.0,2.0
2.43,137.0,4.5839,11.6,11.4,1.0,2.0
3.8,151.0,4.7483,14.0,4.0,1.0,2.0
2.49,75.0,4.4,15.5,0.0,0.0,7.0
6.3,18.0,4.6111,15.4,5.0,1.0,2.0
1.75,55.2,4.83698,18.4,3.0,1.0,2.0
1.9,77.0,4.974,17.0,2.0,1.0,2.0
4.0,397.75,4.7,21.0,1.75,1.0,2.0
6.7,326.5,4.7,21.0,0.0,0.0,2.0
7.35,350.0,4.7,21.0,6.0,1.0,2.0
7.5,485.0,4.8,17.0,0.0,1.0,2.0
39.0,1.0,5.0,21.0,12.0,0.5,7.0
7.35,65.0,4.9,21.0,12.0,0.0,7.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
2.56,1138.0,4.7188,8.0,0.0,0.0,7.0
,,,,,,
9.6,197.0,4.8500000000000005,21.0,3.5,0.0,2.0
,,,,,,
,,,,,,
9.6,494.0,4.6,21.0,8.0,1.0,2.0
7.200000000000001,155.0,4.729,14.615384615384615,2.8461538461538463,0.0,2.0
,,,,,,
7.6,342.9230769230769,4.817615384615385,1.0,3.4615384615384617,1.0,2.0
,,,,,,
9.36,497.0,4.6,21.0,0.0,1.0,7.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3.5,132.0,4.5,21.0,9.384615384615385,0.0,2.0
,,,,,,
3.522,62.714285714285715,4.638268571428571,18.228571428571428,0.34285714285714286,0.6571428571428571,7.0
3.6000000000000005,848.5384615384615,4.546707692307693,2.0,0.0,1.0,7.0
2.67,287.15384615384613,4.7278153846153845,18.0,19.307692307692307,1.0,2.0
,,,,,,
2.09,43.42857142857143,4.0,21.0,0.0,0.0,7.0
7.8,306.0,4.8,21.0,5.0,1.0,7.0
,,,,,,
,,,,,,
,,,,,,
2.4,920.3076923076923,4.7,5.230769230769231,7.461538461538462,0.0,2.0
,,,,,,
,,,,,,
,,,,,,
2.65,244.91666666666666,4.6,18.916666666666668,5.083333333333333,0.0,2.0
2.5,141.0,4.7,16.692307692307693,9.076923076923077,0.0,2.0
3.925,259.0,4.2,21.0,0.0,1.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
6.75,3320.6923076923076,4.6,6.538461538461538,0.0,0.6923076923076923,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
4.685,562.5,4.3,1.0,12.0,1.0,5.75
,,,,,,
3.0,169.69230769230768,4.6,4.384615384615385,12.0,1.0,7.0
,,,,,,
3.3999999999999995,83.92307692307692,4.8,10.23076923076923,12.0,0.9230769230769231,7.0
4.8,112.0,4.3,6.461538461538462,12.0,1.0,7.0
4.96,84.84615384615384,3.8999999999999995,6.615384615384615,12.0,1.0,5.846153846153846
,,,,,,
3.3999999999999995,95.0,4.6,17.23076923076923,12.0,1.0,7.0
5.29,10.2,4.6933333333333325,12.533333333333333,12.0,1.0,7.0
,,,,,,
4.25,33.0,4.8,8.538461538461538,10.0,1.0,7.0
,,,,,,
3.1,1022.0,4.7,20.0,10.0,1.0,7.0
5.75,30.0,4.6,16.727272727272727,10.0,1.0,5.181818181818182
3.5,12.727272727272727,4.7,13.545454545454545,12.0,0.6363636363636364,7.0
,,,,,,
,,,,,,
2.2,25.0,4.6,21.0,12.0,1.0,7.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
5.69,2243.7272727272725,4.8,17.454545454545453,18.727272727272727,0.0,2.0
,,,,,,
,,,,,,
9.41,528.1538461538462,4.7,21.0,3.0,0.0,2.0
,,,,,,
10.349999999999998,467.53846153846155,4.8,21.0,5.6923076923076925,0.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
5.7700000000000005,187.28571428571428,4.8,21.0,13.857142857142858,0.2857142857142857,2.0
9.95,1031.5,4.5375,21.0,13.125,0.875,2.0
,,,,,,
10.5,82.0,4.6,21.0,1.0,1.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
9.55,9.076923076923077,4.6692307692307695,21.0,0.0,0.15384615384615385,2.0
18.0,1.0,5.0,21.0,0.0,0.0,2.0
,,,,,,
4.15,91.0,4.3,21.0,9.7,0.0,2.0
4.43,2.0,5.0,21.0,0.0,0.0,2.0
3.48,1318.7692307692307,4.5,14.76923076923077,3.0,1.0,2.0
3.5,14.666666666666666,4.2,21.0,6.5,0.0,2.0
,,,,,,
,,,,,,
4.81,766.0,4.6,21.0,3.0,1.0,2.0
2.9,112.0,4.5,21.0,3.0,0.0,2.0
,,,,,,
3.606666666666667,1214.4444444444443,4.5,1.5555555555555556,80.0,0.0,2.0
,,,,,,
5.11,281.0,4.8,20.0,0.0,0.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
1.8699999999999999,677.8571428571429,4.5,9.285714285714286,2.142857142857143,0.8571428571428571,2.0
3.1,112.0,4.6,18.0,50.0,1.0,2.0
6.44,1170.5,4.7,21.0,13.0,0.0,2.0
7.41,603.0,4.7,20.0,0.0,1.0,2.0
9.25,424.5,4.6,15.0,4.5,1.0,2.0
2.2,138.0,4.7,21.0,0.0,1.0,7.0
5.94,9.0,4.1,21.0,0.0,0.8333333333333334,7.0
4.25,16.0,4.1,21.0,0.0,0.0,7.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
49.0,7.0,4.7,13.923076923076923,12.0,1.0,7.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3.3999999999999995,156.0,4.7564,9.76923076923077,2.6153846153846154,1.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
5.75,565.8888888888889,4.588888888888889,14.333333333333334,3.0,0.0,3.111111111111111
,,,,,,
3.65,76.14285714285714,4.5,12.714285714285714,5.0,0.0,2.0
7.849999999999999,522.0,4.7,13.333333333333334,19.0,1.0,2.0
,,,,,,
9.63,47.0,4.7,21.0,12.0,0.5,7.0
,,,,,,
17.15,27.0,4.7,21.0,2.3846153846153846,1.0,2.0
,,,,,,
1.25,14.0,4.8,21.0,20.0,0.0,7.0
8.25,1093.0,4.7,16.0,3.0,1.0,7.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
4.5,126.0,4.6,4.6923076923076925,12.0,1.0,5.846153846153846
7.0,146.0,4.6,2.6923076923076925,12.0,1.0,7.0
,,,,,,
4.1,16.0,4.1,21.0,0.0,0.0,7.0
,,,,,,
3.6000000000000005,22.0,4.6,8.615384615384615,7.769230769230769,0.0,5.461538461538462
4.31,13.0,4.5,16.333333333333332,5.0,1.0,7.0
,,,,,,
4.35,419.3333333333333,4.6,21.0,27.0,0.0,2.0
,,,,,,
6.9,70.0,4.5,21.0,2.75,0.0,2.0
3.325,124.0,4.4,21.0,3.5,0.0,2.0
,,,,,,
4.0,279.0,4.7527,3.923076923076923,14.692307692307692,0.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
2.95,8.0,4.1,21.0,12.0,0.25,2.0
,,,,,,
3.6000000000000005,10.0,4.9,21.0,12.0,0.9230769230769231,7.0
,,,,,,
3.0,17.0,4.8,18.333333333333332,3.0,0.0,5.333333333333333
4.25,2.75,5.0,21.0,12.0,0.75,7.0
,,,,,,
6.9,351.25,4.7,15.5,3.0,0.0,7.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
4.4,83.0,4.462488888888888,19.22222222222222,1.0,1.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
4.7,12.0,3.9166999999999996,15.384615384615385,12.0,0.46153846153846156,7.0
,,,,,,
4.16,53.07692307692308,4.5,21.0,5.538461538461538,0.15384615384615385,2.0
2.9,523.6666666666666,4.5,12.333333333333334,11.0,1.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
5.0,1.0,1.0,16.692307692307693,12.0,0.46153846153846156,2.769230769230769
10.3,260.0,4.7,19.0,0.0,0.0,2.0
2.6499999999999995,135.0,4.4,10.384615384615385,2.6923076923076925,0.0,2.0
,,,,,,
4.85,155.0,4.5,9.5,3.0,0.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
7.22,148.0,4.6,12.0,3.0,0.0,2.0
4.382222222222222,1000.0,4.6,19.22222222222222,10.11111111111111,0.0,2.0
,,,,,,
,,,,,,
1.73,60.0,4.6333,6.230769230769231,4.0,1.0,2.0
,,,,,,
4.6,60.76923076923077,4.5,21.0,18.53846153846154,0.0,2.0
5.05,2.0,5.0,15.3,12.0,1.0,2.0
7.2,224.66666666666666,4.75,17.833333333333332,3.0,0.0,2.0
4.98,439.1,4.6,21.0,0.0,0.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
2.55,631.25,4.8,19.0,3.5,0.0,2.0
3.14,84.25,4.8,21.0,6.75,1.0,2.0
6.700000000000001,303.0,4.7525,5.615384615384615,11.0,1.0,2.0
11.3,552.0,4.7,18.3,13.8,0.0,2.0
,,,,,,
0.1,214.92307692307693,4.8,21.0,12.0,0.0,7.0
11.45,707.0,4.7,21.0,16.0,0.0,2.0
2.1,144.0,4.5,7.6923076923076925,19.153846153846153,1.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
1.0,3.4545454545454546,5.0,21.0,2.0,0.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
9.44,555.8181818181819,4.6,21.0,18.90909090909091,0.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
4.4,3.0,5.0,18.0,3.4,1.0,7.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
1.4,97.0,4.7,21.0,4.0,1.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
2.8,40.0,4.875,3.7142857142857144,5.571428571428571,1.0,2.0
2.6000000000000005,48.0,4.6667,5.846153846153846,4.0,1.0,2.0
3.48,86.0,4.7442,9.307692307692308,1.6153846153846154,1.0,2.0
2.43,138.0,4.587,15.416666666666666,11.0,0.0,2.0
3.8,152.0,4.75,19.285714285714285,1.5714285714285714,1.0,3.4285714285714284
,,,,,,
6.3,18.0,4.6111,20.0,7.0,1.0,2.0
1.75,58.0,4.8448,18.857142857142858,4.857142857142857,1.0,2.0
1.9,78.0,4.9744,15.857142857142858,4.857142857142857,1.0,2.0
,,,,,,
,,,,,,
,,,,,,
7.5,504.6666666666667,4.8,7.0,0.0,1.0,2.0
,,,,,,
,,,,,,
5.799999999999999,24.0,4.7917,10.923076923076923,0.0,1.0,7.0
3.6000000000000005,72.0,4.1944,13.461538461538462,4.0,1.0,7.0
6.9,43.0,4.7907,16.23076923076923,2.0,1.0,2.0
44.39999999999999,33.0,4.5,21.0,0.0,0.0,7.0
3.9680000000000004,106.76923076923077,4.6,2.3076923076923075,4.0,0.9230769230769231,5.461538461538462
6.39,842.0,4.8,21.0,6.0,0.3333333333333333,2.0
4.01,381.0,4.8,21.0,5.5,0.0,2.0
6.299999999999999,88.0,4.6,21.0,0.38461538461538464,1.0,2.3846153846153846
3.29,269.2307692307692,4.6,21.0,3.0,0.0,3.5384615384615383
4.82,35.38461538461539,4.776923076923077,20.76923076923077,9.461538461538462,0.0,2.0
7.32,454.57142857142856,4.7,21.0,1.4285714285714286,1.0,2.0
4.65,62.285714285714285,4.7,21.0,8.571428571428571,1.0,2.0
5.700000000000001,9.76923076923077,4.161538461538462,21.0,0.0,0.0,2.0
5.799999999999999,26.076923076923077,4.7,21.0,0.0,0.0,2.0
41.0,511.15384615384613,4.7,21.0,3.0,0.0,2.0
12.05,42.0,4.5,21.0,3.75,0.0,2.0
16.14,9.0,4.7,21.0,8.25,0.5,2.0
7.349999999999999,764.8888888888889,4.6,7.777777777777778,3.0,0.0,2.0
5.4,1955.6666666666667,4.7,13.0,10.0,0.7777777777777778,2.0
4.05,112.0,4.4,20.0,6.0,0.0,2.0
11.8,192.5,4.5,21.0,13.5,0.0,2.0
4.0,53.0,4.6,21.0,10.333333333333334,0.3333333333333333,2.0
7.6,55.0,4.7,21.0,18.2,1.0,2.0
0.16,4.0,5.0,21.0,2.8,0.8,7.0
4.73,221.0,4.4,21.0,0.0,0.0,2.0
4.0,47.0,4.7,21.0,12.0,0.9090909090909091,5.181818181818182
6.5,3.0,5.0,21.0,12.0,0.0,7.0
3.4,17.0,4.7,21.0,1.0,0.0,2.0
3.85,216.0,4.6,21.0,26.0,0.0,2.0
5.8,21.0,4.9,18.0,10.0,0.0,2.0
4.1,171.0,4.2,21.0,0.0,0.0,2.0
2.5,1.0,5.0,19.0,12.0,1.0,7.0
10.5,7.0,3.4,21.0,12.0,1.0,7.0
8.35,676.5,4.4,21.0,3.2,0.0,2.0
3.75,13.0,4.4,7.0,50.0,0.0,2.0
14.0,180.0,4.6,13.0,2.0,0.0,2.0
2.45,853.0,4.6,15.0,36.0,1.0,7.0
4.685,568.0,4.3,1.0,12.0,1.0,5.333333333333333
11.45,708.0,4.7,21.0,6.5,0.0,2.0
2.7999999999999994,40.666666666666664,4.877,3.0,4.0,1.0,2.0
1.8999999999999997,78.33333333333333,4.9745,13.0,5.0,1.0,2.0
12.45,25.0,4.3,21.0,3.0,0.0,2.0
10.6,174.0,4.6,17.0,0.0,0.0,2.0
1.75,58.0,4.8448,20.0,5.0,1.0,2.0
2.95,41.0,4.3,21.0,0.0,0.0,2.0
6.45,26.0,4.8,17.0,10.0,0.0,2.0
9.6,355.0,4.4,21.0,0.0,1.0,2.0
5.69,459.0,4.6,21.0,27.0,1.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
2.56,1138.0,4.7188,7.571428571428571,9.285714285714286,0.07142857142857142,2.357142857142857
,,,,,,
9.657142857142857,188.0,4.842857142857143,21.0,3.4285714285714284,0.0,2.238095238095238
,,,,,,
,,,,,,
9.6,494.0,4.6,21.0,7.615384615384615,1.0,2.0
7.2,155.0,4.729,17.285714285714285,3.4285714285714284,0.07142857142857142,2.357142857142857
,,,,,,
7.6,344.57142857142856,4.817185714285714,1.0,2.2142857142857144,1.0,2.357142857142857
,,,,,,
9.36,497.0,4.6,21.0,0.0,1.0,6.642857142857143
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3.5,132.0,4.5,21.0,12.0,0.0,2.0
,,,,,,
3.5966666666666667,57.0,4.6446,16.904761904761905,0.0,0.0,7.0
3.6,849.0,4.5453,7.428571428571429,0.0,1.0,7.0
2.6699999999999995,288.0,4.725699999999999,14.142857142857142,19.714285714285715,1.0,2.0
3.7,257.0,4.8,21.0,0.0,1.0,7.0
2.09,44.0,4.0,21.0,0.0,0.0,7.0
7.8,306.0,4.8,21.0,5.0,1.0,7.0
,,,,,,
,,,,,,
,,,,,,
2.4,2918.8571428571427,4.628571428571428,8.0,8.0,0.0,2.0
,,,,,,
,,,,,,
,,,,,,
2.65,569.0,4.6,18.4,4.8,0.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
6.75,706.8571428571429,4.642857142857143,9.142857142857142,0.0,1.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3.0,170.0,4.6,5.0,12.0,1.0,7.0
,,,,,,
3.4,84.78571428571429,4.8,16.357142857142858,12.0,0.21428571428571427,7.0
4.8,112.0,4.3,5.666666666666667,9.0,1.0,7.0
4.96,85.0,3.9,6.571428571428571,12.0,1.0,6.642857142857143
,,,,,,
3.4,95.78571428571429,4.6,13.285714285714286,12.0,1.0,7.0
5.29,11.0,4.8,12.5,12.0,1.0,7.0
,,,,,,
4.25,33.0,4.8,7.888888888888889,8.11111111111111,0.8888888888888888,7.0
,,,,,,
3.1,1022.0,4.7,21.0,10.0,1.0,7.0
5.75,30.785714285714285,4.6,16.785714285714285,10.0,1.0,6.642857142857143
3.5,13.0,4.7,10.714285714285714,12.0,1.0,7.0
,,,,,,
,,,,,,
2.2,25.5,4.6,21.0,12.0,1.0,7.0
2.9,748.0,4.8,21.0,12.0,0.0,7.0
,,,,,,
,,,,,,
,,,,,,
5.69,2260.285714285714,4.8,14.142857142857142,11.857142857142858,0.0,2.0
,,,,,,
,,,,,,
9.41,532.0,4.7,21.0,0.0,0.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
8.15,64.0,4.7,21.0,1.5,1.0,2.0
5.77,190.8,4.8,20.9,13.9,0.0,2.0
9.95,1037.3333333333333,4.533333333333333,21.0,1.6666666666666667,0.6666666666666666,2.0
,,,,,,
10.5,82.0,4.6,21.0,5.0,1.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
9.55,10.0,4.3,21.0,5.583333333333333,0.3333333333333333,2.4166666666666665
,,,,,,
,,,,,,
,,,,,,
4.43,2.0,5.0,21.0,0.0,0.0,2.0
3.48,1342.5714285714287,4.5,9.142857142857142,8.142857142857142,1.0,2.0
3.5,15.0,4.2,21.0,2.3636363636363638,0.0,2.0
5.1,171.0,4.6,21.0,6.0,0.0,2.0
3.05,194.0,4.5,21.0,4.5,0.5,7.0
4.81,771.0,4.6,20.0,3.0,1.0,2.0
,,,,,,
5.700000000000001,593.0769230769231,4.4,21.0,3.0,1.0,2.0
3.6,1253.2857142857142,4.5,2.357142857142857,80.0,0.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
57.0,556.5,4.3,14.5,5.0,0.5,7.0
,,,,,,
1.87,698.25,4.5,12.25,0.0,0.25,2.0
,,,,,,
,,,,,,
7.41,611.0,4.7,13.0,0.0,1.0,2.0
,,,,,,
2.2,138.0,4.7,21.0,0.0,1.0,7.0
5.94,10.0,4.2,21.0,0.0,0.0,7.0
4.25,16.0,4.1,21.0,0.0,0.0,7.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
49.0,7.0,4.7,12.428571428571429,12.0,1.0,7.0
,,,,,,
16.9,221.14285714285714,4.7,21.0,18.428571428571427,0.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3.4,157.0,4.7325,10.714285714285714,2.9285714285714284,1.0,2.0
8.0,463.0,4.7,21.0,2.0,1.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
5.75,568.2857142857143,4.521428571428571,12.785714285714286,3.0,0.0,2.0
,,,,,,
3.6499999999999995,81.23076923076923,4.530769230769231,17.384615384615383,5.0,0.0,2.769230769230769
7.85,522.4,4.7,10.6,9.2,1.0,2.0
,,,,,,
9.63,47.0,4.7,21.0,12.0,0.3333333333333333,7.0
4.6,358.0,4.6,21.0,11.0,1.0,2.0
17.15,27.0,4.7,21.0,2.4166666666666665,0.75,2.0
,,,,,,
1.25,14.0,4.8,21.0,20.0,0.0,7.0
8.25,1096.3076923076924,4.7,9.538461538461538,3.0,1.0,7.0
,,,,,,
3.35,7614.5,4.5,5.0,27.0,0.0,2.0
,,,,,,
,,,,,,
4.5,126.0,4.6,4.571428571428571,12.0,0.21428571428571427,7.0
7.0,146.14285714285714,4.6,2.0,12.0,1.0,7.0
,,,,,,
,,,,,,
,,,,,,
3.6,22.0,4.6,8.214285714285714,6.0,0.0,6.642857142857143
,,,,,,
,,,,,,
,,,,,,
,,,,,,
6.9,70.0,4.5,21.0,3.0,0.0,2.0
3.3250000000000006,124.0,4.4,21.0,2.6666666666666665,0.0,2.0
,,,,,,
4.0,279.0,4.7527,6.571428571428571,12.428571428571429,0.0,2.357142857142857
,,,,,,
,,,,,,
2.75,67.0,4.073133333333334,20.333333333333332,5.0,0.6666666666666666,3.6666666666666665
,,,,,,
,,,,,,
,,,,,,
2.9500000000000006,8.0,4.1,20.666666666666668,12.0,0.25,2.0
,,,,,,
3.6,10.0,4.9,21.0,12.0,1.0,7.0
,,,,,,
3.0,17.0,4.8,15.333333333333334,2.25,0.0,6.583333333333333
4.25,3.0,5.0,21.0,12.0,1.0,7.0
,,,,,,
6.9,352.75,4.7,15.0,3.0,0.0,7.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
1.25,14.0,4.8,21.0,20.0,0.0,7.0
4.4,83.0,4.481914285714286,20.142857142857142,0.07142857142857142,1.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
4.7,12.0,3.9167,19.333333333333332,12.0,0.3333333333333333,7.0
,,,,,,
4.16,54.0,4.5,21.0,0.0,0.0,2.0
2.84,537.5833333333334,4.5,12.583333333333334,17.166666666666668,1.0,2.0
,,,,,,
5.5,85.0,4.6,21.0,22.5,0.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
5.0,1.0,1.0,17.166666666666668,12.0,0.25,2.0
,,,,,,
2.65,1176.5714285714287,4.585714285714286,15.285714285714286,0.0,0.0,2.0
,,,,,,
,,,,,,
8.99,4357.0,4.7,4.0,5.0,0.0,2.0
